query_id,ap_vetorial_so_texto,ap_bm25_so_texto
137,0.24953703703703706,0.1879432624113475
138,0.09107142857142857,0.12941176470588237
139,0.008431615891376568,0.008974350613419339
140,0.16894549031211137,0.1720598275392796
141,0.14475277024712055,0.1356800606800607
142,0.1,0.09090909090909091
143,0.39285714285714285,0.7
144,0.6736111111111112,0.41785714285714287
145,0.4952866668552943,0.28339434258551904
146,0.8333333333333333,0.5833333333333333
147,0.2939569551958715,0.25935847995999023
148,0.3993707000206328,0.21163981408596536
149,0.3855430366651122,0.38685082730537274
150,0.5833333333333333,0.8333333333333333
151,0.04490200401451194,0.03143047966090552
152,0.06863408090717311,0.023419546313201076
153,0.31535120941271527,0.3262900282064045
154,0.5,0.8333333333333333
155,0.4352326685660019,0.182711395904008
156,0.5578481392557023,0.5278314530931104
157,0.3997988340469401,0.35133697940357783
158,0.35789473684210527,0.3887838468720822
159,0.11048627309840789,0.07858560176147694
160,0.052704297420792266,0.11944361521147817
161,0.5101871386154087,0.5348562683634392
162,0.17835814228140962,0.22770853764846902
163,0.2886473429951691,0.24145299145299146
164,0.34245077838827837,0.4586065390963022
165,0.5833333333333333,0.5833333333333333
166,0.030480093453921116,0.03941055973501798
167,0.2,0.41666666666666663
168,0.24285714285714285,0.11904761904761904
169,0.2630046583850932,0.29625382262996947
170,0.6287902388369678,0.5702861952861952
171,0.4666666666666666,0.6388888888888888
172,0.8041666666666667,0.6791666666666667
173,0.5833333333333333,1.0
174,0.15969262556733102,0.07976769781759188
175,0.07076297935103246,0.05778930882323898
176,0.06884347356674199,0.07729064795748276
177,0.8253968253968254,0.6722222222222223
178,0.625,0.5102564102564102
179,0.2501068376068376,0.3421258960573476
180,0.4026215364194458,0.4503941672362725
181,0.2822796894225466,0.26648123949971997
182,0.5833333333333333,0.5833333333333333
183,0.6381574947288644,0.6268914742779252
184,0.1904177226446134,0.3189049206751369
185,0.6738113193995547,0.8247100122100122
186,0.2740093919526908,0.16721561620442518
